Mellifera,Ceratina,-0.048255726299609836,-0.09993996965936125,0.0034285170601415713
Mellifera,Tetragonula,-0.1426107226107226,-0.2197934709972293,-0.06542797422421591
Mellifera,Bombus,-0.10102114763818434,-0.16285424061052922,-0.03918805466583945
Mellifera,ApisCerana,-0.18986860812864637,-0.2695699525847935,-0.11016726367249924
Mellifera,Euglossa,-0.17776056097593002,-0.25085397522209896,-0.10466714672976107
Mellifera,Eulaema,-0.12058891189325971,-0.18701131231250967,-0.05416651147400975
Mellifera,Eucera,-0.11391661773341163,-0.18349672490101962,-0.04433651056580365
Mellifera,ApisFlorea,0.14580627705627708,0.06729175724505619,0.22432079686749795
Mellifera,Lepidotrigona,-0.004042977124265434,-0.05202764038201805,0.04394168613348718
Ceratina,Tetragonula,-0.005869505869505867,-0.054780875973145134,0.0430418642341334
Ceratina,Bombus,0.03763173414702939,-0.02082404229253678,0.09608751058659556
Ceratina,ApisCerana,0.027478146132277725,-0.0296641236412995,0.08462041590585495
Ceratina,Euglossa,0.016739875533100107,-0.042116585164151926,0.07559633623035214
Ceratina,Eulaema,0.05152191040536194,-0.005116606016826321,0.1081604268275502
Ceratina,Eucera,0.036935042703235776,-0.016074455459472198,0.08994454086594375
Ceratina,ApisFlorea,-0.021303258145363407,-0.07312009882189706,0.030513582531170244
Ceratina,Lepidotrigona,-0.012216567237633424,-0.06470074913968801,0.040267614664421164
Tetragonula,Bombus,-0.013324175824175818,-0.06864305082100791,0.041994699172656275
Tetragonula,ApisCerana,-0.07277806366242741,-0.14202640581152295,-0.0035297215133318627
Tetragonula,Euglossa,-0.03146972489589733,-0.11342544177493206,0.0504859919831374
Tetragonula,Eulaema,-0.03088142612766724,-0.09498225846175322,0.033219406206418736
Tetragonula,Eucera,-0.09070294784580496,-0.22182185539155658,0.04041595969994666
Tetragonula,ApisFlorea,-0.11845246579247434,-0.18407725648591117,-0.05282767509903752
Tetragonula,Lepidotrigona,-0.02126473063973064,-0.059149220915306756,0.01661975963584548
Bombus,ApisCerana,0.015372918921705087,-0.048095350633824765,0.07884118847723494
Bombus,Euglossa,0.032643860132158586,-0.033976424181685214,0.09926414444600239
Bombus,Eulaema,0.036898839137645134,-0.02796773150726911,0.10176540978255938
Bombus,Eucera,0.0074531539837163485,-0.0529251692832463,0.067831477250679
Bombus,ApisFlorea,0.0036852589641434286,-0.04814391803477299,0.05551443596305985
Bombus,Lepidotrigona,0.03060647662117416,-0.02454084720418051,0.08575380044652883
ApisCerana,Euglossa,-0.03590595451060566,-0.1059744684487718,0.03416255942756048
ApisCerana,Eulaema,0.02474120082815734,-0.04028902409726244,0.08977142575357712
ApisCerana,Eucera,-0.06072188680884333,-0.13462868933482303,0.013184915717136383
ApisCerana,ApisFlorea,-0.14658640899730713,-0.22121596486673317,-0.07195685312788108
ApisCerana,Lepidotrigona,0.04104568612711934,-0.008733516366837654,0.09082488862107634
Euglossa,Eulaema,-0.06754658385093171,-0.14765170057135735,0.012558532869493946
Euglossa,Eucera,-0.010716140301184923,-0.0909947121997492,0.06956243159737935
Euglossa,ApisFlorea,-0.06153846153846154,-0.1210877470986601,-0.0019891759782629803
Euglossa,Lepidotrigona,-0.01003973810082634,-0.06214650375614443,0.04206702755449175
Eulaema,Eucera,-0.0028077268643306452,-0.07020936014983892,0.06459390642117763
Eulaema,ApisFlorea,-0.024928639391056134,-0.08256244691984552,0.03270516813773325
Eulaema,Lepidotrigona,0.00405077734987877,-0.050699767489047406,0.05880132218880495
Eucera,ApisFlorea,-0.10397628687102373,-0.1690646023518881,-0.03888797139015934
Eucera,Lepidotrigona,-0.007379028513049127,-0.050601568341457986,0.03584351131535973
ApisFlorea,Lepidotrigona,0.046050198274287996,-0.00048275654793128453,0.09258315309650728
