Halict,Vespi,Mononegavirales,1
Halict,Braco,Unclassified,8
Halict,Braco,Caudovirales,1
Halict,Braco,Bunyavirales,2
Halict,Braco,Mononegavirales,1
Halict,Mega,Mononegavirales,2
Halict,Mega,Unclassified,6
Halict,Ptero,Unclassified,7
Halict,Ptero,Bunyavirales,1
Halict,Ptero,Mononegavirales,1
Halict,Cephi,Unclassified,9
Halict,Cephi,Picornavirales,1
Halict,Cephi,Bunyavirales,1
Halict,Cephi,Mononegavirales,1
Halict,Cephi,Articulavirales,1
Halict,Figi,Unclassified,2
Halict,Figi,Mononegavirales,1
Halict,Others,Unclassified,6
Halict,Others,Bunyavirales,1
Halict,Others,Mononegavirales,1
Braco,Formi,Unclassified,126
Braco,Formi,Bunyavirales,3
Braco,Api,Unclassified,173
Braco,Api,Bunyavirales,5
Braco,Api,Articulavirales,1
Braco,Vespi,Unclassified,153
Braco,Vespi,Caudovirales,1
Braco,Vespi,Bunyavirales,6
Braco,Vespi,Mononegavirales,1
Braco,Halict,Unclassified,16
Braco,Halict,Bunyavirales,1
Braco,Mega,Unclassified,179
Braco,Mega,Caudovirales,1
Braco,Mega,Bunyavirales,7
Braco,Mega,Articulavirales,3
Braco,Ptero,Unclassified,263
Braco,Ptero,Picornavirales,3
Braco,Ptero,Bunyavirales,8
Braco,Ptero,Articulavirales,7
Braco,Ptero,Caudovirales,2
Braco,Cephi,Unclassified,226
Braco,Cephi,Picornavirales,2
Braco,Cephi,Ortervirales,1
Braco,Cephi,Bunyavirales,5
Braco,Cephi,Mononegavirales,1
Braco,Cephi,Articulavirales,4
Braco,Cephi,Caudovirales,1
Braco,Figi,Unclassified,91
Braco,Figi,Bunyavirales,4
Braco,Figi,Caudovirales,2
Braco,Figi,Mononegavirales,1
Braco,Others,Unclassified,191
Braco,Others,Bunyavirales,5
Braco,Others,Articulavirales,2
Braco,Others,Mononegavirales,1
Mega,Formi,Mononegavirales,2
Mega,Api,Unclassified,2
Mega,Api,Mononegavirales,1
Mega,Api,Bunyavirales,4
Mega,Vespi,Mononegavirales,2
Mega,Braco,Unclassified,3
Mega,Braco,Mononegavirales,2
Mega,Braco,Bunyavirales,1
Mega,Ptero,Mononegavirales,4
Mega,Ptero,Unclassified,5
Mega,Ptero,Articulavirales,3
Mega,Ptero,Bunyavirales,3
Mega,Cephi,Unclassified,1
Mega,Cephi,Mononegavirales,3
Mega,Cephi,Bunyavirales,1
Mega,Others,Mononegavirales,1
Ptero,Formi,Unclassified,1
Ptero,Api,Unclassified,6
Ptero,Vespi,Picornavirales,3
Ptero,Vespi,Unclassified,1
Ptero,Braco,Unclassified,4
Ptero,Mega,Picornavirales,5
Ptero,Mega,Unclassified,2
Ptero,Cephi,Unclassified,1
Ptero,Cephi,Ortervirales,1
Ptero,Others,Unclassified,2
Ptero,Others,Picornavirales,2
cephi,Formi,Unclassified,1
cephi,Api,Bunyavirales,1
cephi,Mega,Unclassified,2
cephi,Ptero,Unclassified,3
cephi,Others,Unclassified,1
Figi,Formi,Unclassified,17
Figi,Formi,Bunyavirales,1
Figi,Api,Unclassified,29
Figi,Api,Caudovirales,1
Figi,Api,Bunyavirales,1
Figi,Vespi,Unclassified,24
Figi,Vespi,Bunyavirales,1
Figi,Vespi,Caudovirales,1
Figi,Halict,Unclassified,1
Figi,Halict,Bunyavirales,1
Figi,Braco,Unclassified,40
Figi,Braco,Caudovirales,2
Figi,Braco,Mononegavirales,1
Figi,Braco,Bunyavirales,1
Figi,Mega,Unclassified,31
Figi,Mega,Bunyavirales,1
Figi,Mega,Caudovirales,1
Figi,Ptero,Unclassified,41
Figi,Ptero,Caudovirales,2
Figi,Ptero,Bunyavirales,1
Figi,Cephi,Unclassified,30
Figi,Cephi,Articulavirales,1
Figi,Cephi,Bunyavirales,1
Figi,Cephi,Caudovirales,1
Figi,Others,Unclassified,31
Figi,Others,Caudovirales,2
Figi,Others,Bunyavirales,1
Others,Formi,Unclassified,29
Others,Formi,Articulavirales,9
Others,Formi,Mononegavirales,2
Others,Formi,Bunyavirales,5
Others,Formi,Caudovirales,1
Others,Formi,Picornavirales,2
Others,Api,Unclassified,43
Others,Api,Picornavirales,3
Others,Api,Articulavirales,10
Others,Api,Mononegavirales,5
Others,Api,Bunyavirales,5
Others,Api,Caudovirales,3
Others,Vespi,Picornavirales,2
Others,Vespi,Unclassified,37
Others,Vespi,Articulavirales,11
Others,Vespi,Mononegavirales,6
Others,Vespi,Bunyavirales,5
Others,Vespi,Caudovirales,1
Others,Halict,Unclassified,1
Others,Halict,Bunyavirales,1
Others,Halict,Mononegavirales,1
Others,Halict,Caudovirales,1
Others,Braco,Picornavirales,5
Others,Braco,Unclassified,70
Others,Braco,Articulavirales,14
Others,Braco,Mononegavirales,14
Others,Braco,Bunyavirales,6
Others,Braco,Tymovirales,2
